numords,totdol,last,buyer,dollars,rfm1,rfm2
1,71,512,no,0,353,355
1,233,912,no,0,551,553
1,89,854,no,0,553,554
4,266,458,no,0,324,322
2,203,517,no,0,432,443
2,373,392,no,0,341,342
2,348,156,no,0,241,242
1,39,443,no,0,354,355
4,439,1026,no,0,521,522
1,39,1075,no,0,555,555
1,39,386,no,0,354,355
1,29,198,no,0,255,255
8,1014,1036,no,0,511,511
5,346,626,no,0,414,422
2,61,282,no,0,245,245
2,278,2,no,0,142,142
1,101,119,no,0,152,154
22,770,382,no,0,312,311
7,224,92,no,0,125,113
5,365,388,no,0,322,322
1,105,669,no,0,452,454
4,388,157,no,0,223,222
3,174,3,no,0,143,133
2,28,185,no,0,245,245
3,369,140,no,0,141,132
11,861,942,no,0,511,511
11,862,74,no,0,114,111
9,759,120,no,0,122,111
2,404,625,no,0,431,442
7,820,329,no,0,221,211
3,537,123,no,0,141,131
6,425,178,no,0,222,212
3,376,487,no,0,331,332
2,148,694,no,0,433,443
1,209,396,no,0,351,353
2,341,276,no,0,241,242
1,49,357,no,0,354,355
1,29,46,no,0,155,155
5,870,51,no,0,131,121
5,546,253,no,0,222,221
4,191,848,no,0,524,523
5,375,359,no,0,322,322
1,169,1044,no,0,551,553
2,326,522,no,0,431,442
1,159,282,no,0,251,253
1,34,16,no,0,155,155
26,2650,514,no,0,411,411
66,3581,74,no,0,111,111
8,90,808,no,0,515,514
8,829,28,no,0,121,111
4,114,28,yes,20,135,124
8,1049,242,no,0,212,211
7,403,22,no,0,124,112
6,584,283,no,0,221,211
4,181,795,no,0,524,523
3,103,123,no,0,145,134
5,214,974,no,0,515,523
2,258,581,no,0,432,442
2,168,728,no,0,433,443
1,59,1022,no,0,554,555
2,202,525,no,0,432,443
1,9,624,no,0,455,455
2,170,442,no,0,343,343
2,28,99,no,0,145,145
2,524,473,no,0,341,341
4,230,154,no,0,224,223
1,321,814,no,0,551,552
16,1919,20,no,0,112,111
5,534,865,no,0,513,521
8,372,13,no,0,124,112
8,648,52,no,0,122,111
7,283,399,no,0,315,312
3,162,743,no,0,424,433
5,509,154,no,0,222,221
2,205,749,no,0,532,543
2,158,203,no,0,243,243
1,99,725,no,0,453,454
1,89,175,no,0,253,254
1,260,42,yes,75,151,152
4,507,65,no,0,132,121
5,684,65,no,0,131,121
4,496,291,no,0,222,221
2,48,64,no,0,145,145
1,59,658,no,0,454,455
1,127,466,no,0,352,354
6,418,1052,no,0,513,512
21,990,192,yes,87,213,211
30,2544,248,no,0,211,211
2,462,910,no,0,531,541
2,35,575,no,0,435,445
2,337,484,no,0,341,342
1,125,478,no,0,352,354
1,64,417,no,0,353,355
19,2477,37,no,0,111,111
7,291,967,no,0,514,512
6,509,618,no,0,413,411
5,240,11,no,0,134,123
1,462,744,no,0,451,451
1,269,367,no,0,351,352
1,125,144,no,0,252,254
5,433,317,no,0,222,222
3,337,948,no,0,522,532
8,724,11,no,0,122,111
1,89,23,no,0,153,154
2,438,444,no,0,341,342
1,107,841,no,0,553,554
10,1331,18,no,0,121,111
6,239,833,no,0,515,513
3,182,596,no,0,424,433
9,532,66,no,0,123,111
7,558,646,no,0,413,411
1,99,634,no,0,453,454
3,282,275,no,0,232,232
1,39,525,no,0,455,455
4,496,247,no,0,222,221
1,139,329,no,0,252,254
3,857,169,no,0,231,231
2,38,203,no,0,245,245
2,268,23,no,0,142,142
1,19,60,no,0,155,155
1,49,45,no,0,154,155
28,1935,10,no,0,112,111
1,19,753,no,0,555,555
39,1181,60,no,0,113,111
11,602,977,no,0,512,511
4,349,961,no,0,522,522
2,193,739,no,0,432,443
4,472,81,no,0,132,121
5,782,361,no,0,321,321
4,506,102,no,0,132,121
4,531,578,no,0,421,421
2,54,528,no,0,435,445
6,124,329,no,0,225,214
1,79,1110,no,0,553,554
1,169,641,no,0,451,453
1,72,617,no,0,453,455
2,78,78,no,0,145,144
2,95,98,no,0,145,144
1,339,408,no,0,351,352
2,66,100,no,0,145,145
1,119,79,yes,140,152,154
6,638,109,no,0,122,111
5,405,221,no,0,223,222
4,214,522,no,0,423,423
2,113,885,no,0,534,544
1,25,940,no,0,555,555
2,138,282,no,0,243,244
4,366,25,no,0,133,122
2,226,22,no,0,142,143
1,98,522,no,0,453,454
1,102,485,no,0,352,354
8,1236,1017,no,0,511,511
3,165,212,no,0,234,233
3,252,137,no,0,142,132
2,308,651,no,0,431,442
4,324,129,no,0,133,122
1,29,1045,no,0,555,555
1,244,610,no,0,451,452
1,170,521,no,0,451,453
3,113,44,no,0,144,134
1,19,263,no,0,255,255
4,392,114,no,0,132,122
6,452,427,no,0,314,311
2,178,646,no,0,433,443
3,424,469,no,0,331,332
1,149,760,no,0,552,553
1,109,714,no,0,452,454
1,71,494,no,0,353,355
1,179,317,no,0,251,253
4,477,18,yes,330,132,121
6,594,471,no,0,313,311
4,177,375,no,0,325,323
2,199,869,no,0,532,543
5,165,938,no,0,515,523
5,725,280,no,0,221,221
4,415,921,no,0,521,522
2,238,542,no,0,432,443
4,116,221,no,0,225,224
10,407,43,no,0,124,112
5,430,60,no,0,132,122
2,168,1106,no,0,533,543
5,379,221,no,0,223,222
1,149,627,no,0,452,453
1,244,610,no,0,451,452
1,19,583,no,0,455,455
1,159,427,no,0,351,353
32,1230,478,no,0,311,311
7,1173,668,no,0,411,411
11,645,14,no,0,115,111
3,231,256,no,0,233,233
2,283,907,no,0,531,542
2,153,562,no,0,433,443
1,199,268,no,0,251,253
11,415,329,no,0,215,212
12,735,408,no,0,312,311
3,243,214,no,0,233,232
8,533,786,no,0,513,511
3,87,441,no,0,335,334
2,208,998,no,0,532,543
7,504,18,no,0,123,111
2,237,319,no,0,242,243
2,118,871,no,0,534,544
1,89,527,no,0,453,454
1,99,277,no,0,252,254
3,293,60,no,0,142,132
1,44,218,no,0,254,255
16,1152,820,no,0,511,511
6,826,520,no,0,412,411
8,872,732,no,0,412,411
11,232,1,no,0,115,113
7,753,1030,no,0,512,511
5,410,46,no,0,132,122
4,345,517,no,0,422,422
4,479,408,no,0,322,321
4,389,148,no,0,223,222
2,103,882,no,0,535,544
1,49,786,no,0,554,555
5,409,417,no,0,322,322
1,19,697,no,0,455,455
2,118,388,no,0,344,344
1,59,410,no,0,354,355
1,109,373,no,0,352,354
1,39,352,no,0,354,355
1,124,305,no,0,252,254
6,184,72,no,0,125,113
3,180,45,yes,130,143,133
2,102,136,no,0,145,144
3,387,681,no,0,422,432
1,80,858,no,0,553,554
4,272,44,no,0,134,122
3,117,253,no,0,235,234
2,323,407,no,0,341,342
1,363,98,no,0,151,152
7,245,323,no,0,224,212
4,271,844,no,0,523,522
5,281,354,no,0,323,322
1,139,1106,no,0,552,554
5,620,221,no,0,221,221
4,136,389,no,0,325,324
4,396,429,no,0,322,322
2,53,172,no,0,245,245
1,49,406,no,0,354,355
2,303,375,no,0,341,342
1,79,10,no,0,153,154
5,233,639,no,0,415,423
1,59,182,no,0,254,255
1,49,113,no,0,154,155
3,84,379,no,0,335,334
2,628,767,no,0,531,541
3,297,777,no,0,522,532
5,665,32,no,0,131,121
2,107,36,no,0,144,144
2,168,438,yes,210,343,343
1,144,546,no,0,452,453
1,19,532,no,0,455,455
5,378,53,no,0,133,122
2,476,1110,no,0,531,541
2,248,548,no,0,432,442
2,114,14,no,0,144,144
1,109,379,no,0,352,354
1,59,189,no,0,254,255
6,238,11,no,0,125,113
9,1010,695,no,0,411,411
5,365,903,no,0,514,522
2,289,1032,no,0,531,542
3,272,871,no,0,523,532
2,148,406,no,0,343,343
3,463,592,no,0,421,431
6,519,323,no,0,222,211
1,19,732,yes,180,455,455
2,202,157,no,0,242,243
2,198,23,no,0,143,143
1,67,557,no,0,453,455
3,416,158,no,0,231,232
1,149,29,no,0,152,153
16,1970,36,no,0,112,111
20,1722,360,no,0,311,311
6,834,609,no,0,412,411
2,148,1019,no,0,534,543
2,321,344,no,0,241,242
4,286,3,no,0,134,122
6,182,302,no,0,225,213
1,119,533,no,0,452,454
2,248,10,no,0,142,142
3,100,49,no,0,145,134
1,69,555,no,0,453,455
1,79,416,no,0,353,354
2,153,371,no,0,343,343
1,98,140,no,0,153,154
1,80,121,no,0,153,154
1,29,64,no,0,155,155
1,109,22,no,0,152,154
20,937,172,no,0,213,211
5,358,801,no,0,514,522
2,156,1092,no,0,533,543
3,167,459,no,0,334,333
8,1190,99,no,0,121,111
7,682,683,no,0,412,411
29,1053,155,no,0,212,211
11,1059,725,no,0,411,411
14,415,170,no,0,215,212
2,377,1031,no,0,531,542
3,220,347,no,0,333,333
3,435,858,no,0,521,532
4,159,32,no,0,135,123
8,817,459,no,0,312,311
3,237,648,no,0,423,433
25,1945,32,no,0,112,111
2,680,800,no,0,531,541
2,349,830,no,0,531,542
4,357,105,no,0,133,122
3,77,627,no,0,425,434
5,196,142,no,0,225,223
1,24,1099,no,0,555,555
4,196,451,no,0,324,323
1,229,1108,yes,100,551,553
1,99,93,no,0,153,154
3,592,620,no,0,421,431
3,643,49,no,0,141,131
3,86,470,no,0,335,334
4,134,101,no,0,135,124
1,350,878,no,0,551,552
2,132,277,no,0,244,244
1,14,822,no,0,555,555
1,29,723,yes,70,455,455
1,89,744,no,0,453,454
2,205,157,no,0,242,243
1,99,575,no,0,453,454
1,40,512,no,0,354,355
3,235,11,no,0,142,133
3,212,218,no,0,233,233
2,95,438,no,0,344,344
1,39,423,no,0,354,355
2,85,221,no,0,244,244
1,29,225,no,0,255,255
1,129,224,no,0,252,254
1,49,123,no,0,154,155
1,139,87,no,0,152,154
1,169,50,no,0,151,153
6,291,526,no,0,415,412
8,482,11,no,0,123,111
3,276,142,no,0,232,232
7,396,686,no,0,414,412
5,248,123,no,0,134,122
11,780,211,no,0,213,211
2,239,564,no,0,432,443
3,207,596,no,0,424,433
4,64,136,no,0,135,125
1,156,774,no,0,552,553
2,117,282,no,0,244,244
4,149,29,no,0,135,123
1,39,388,yes,30,354,355
5,211,907,no,0,515,523
3,87,746,no,0,425,434
5,364,592,no,0,414,422
4,443,382,no,0,322,322
7,575,893,no,0,512,511
3,122,575,no,0,425,434
21,2384,14,no,0,111,111
4,218,437,no,0,324,323
6,396,136,no,0,124,112
3,219,381,yes,40,333,333
3,167,673,no,0,424,433
3,339,115,no,0,141,132
2,108,1106,yes,99,535,544
1,69,1018,no,0,554,555
2,275,169,no,0,241,242
4,506,417,no,0,321,321
2,111,10,no,0,144,144
3,262,9,no,0,142,132
2,198,199,no,0,242,243
1,44,389,no,0,354,355
1,19,193,no,0,255,255
1,59,179,no,0,254,255
10,545,589,no,0,413,411
3,147,240,no,0,234,233
80,6651,25,no,0,111,111
1,264,802,no,0,551,552
1,145,403,no,0,351,353
8,708,107,no,0,122,111
4,354,441,no,0,323,322
4,356,641,no,0,422,422
2,81,631,no,0,435,444
1,149,289,no,0,251,253
8,1132,308,no,0,212,211
4,162,571,no,0,424,423
12,788,284,no,0,213,211
5,433,717,no,0,414,422
4,126,1085,no,0,525,524
5,542,30,no,0,131,121
2,70,134,no,0,145,145
4,359,374,no,0,323,322
2,113,1096,no,0,534,544
2,107,311,no,0,244,244
2,58,659,no,0,435,445
3,368,31,no,0,141,132
4,362,21,no,0,133,122
2,127,570,no,0,434,444
2,286,413,no,0,341,342
1,19,249,no,0,255,255
1,99,218,no,0,252,254
1,99,71,no,0,153,154
2,197,310,no,0,242,243
3,267,379,yes,20,333,332
4,611,135,no,0,131,121
2,139,521,no,0,433,444
4,731,575,no,0,421,421
3,255,1,no,0,142,132
3,350,161,no,0,232,232
2,114,158,no,0,244,244
1,49,546,no,0,454,455
4,271,470,no,0,324,322
2,148,457,no,0,343,343
1,35,114,no,0,155,155
2,74,116,no,0,145,145
5,548,526,no,0,413,421
1,13,484,no,0,355,355
2,98,661,no,0,434,444
1,143,641,no,0,452,453
5,241,218,no,0,224,222
1,58,525,no,0,454,455
24,916,114,no,0,114,111
1,310,870,no,0,551,552
55,4289,34,no,0,111,111
3,737,456,no,0,331,331
27,1590,102,no,0,112,111
1,134,144,no,0,252,254
5,309,213,no,0,224,222
1,19,1113,no,0,555,555
3,63,1002,no,0,525,535
3,342,617,no,0,422,432
2,229,204,no,0,242,243
2,299,31,no,0,142,142
1,149,407,no,0,351,353
1,189,302,no,0,251,253
2,170,470,no,0,343,343
4,686,227,no,0,221,221
3,337,780,no,0,522,532
3,190,155,no,0,234,233
6,287,738,no,0,415,412
2,158,17,no,0,144,143
1,249,666,no,0,451,452
1,54,382,no,0,354,355
3,425,14,no,0,141,132
10,525,725,no,0,413,411
9,970,154,yes,41,213,211
13,869,119,no,0,114,111
10,770,763,no,0,512,511
8,842,190,no,0,213,211
21,2328,487,no,0,311,311
2,111,996,no,0,535,544
5,371,470,no,0,322,322
2,178,639,yes,130,433,443
1,61,884,no,0,554,555
1,166,681,no,0,451,453
1,139,410,no,0,352,354
6,514,70,no,0,123,111
1,49,35,no,0,154,155
1,69,25,no,0,153,155
3,232,906,no,0,523,533
6,523,695,no,0,413,411
1,169,954,no,0,551,553
1,39,553,no,0,455,455
2,678,382,no,0,341,341
1,153,395,no,0,351,353
1,59,324,no,0,254,255
1,154,154,no,0,251,253
6,435,525,no,0,414,412
3,153,626,no,0,424,433
1,29,961,no,0,555,555
1,39,717,no,0,455,455
2,151,393,no,0,343,343
1,59,549,no,0,454,455
1,39,445,no,0,354,355
1,24,780,no,0,555,555
1,79,421,no,0,353,354
17,1455,724,no,0,411,411
8,720,185,no,0,214,211
7,773,221,no,0,221,211
4,206,268,no,0,225,223
4,528,945,no,0,521,521
3,259,522,no,0,423,432
1,99,1103,no,0,553,554
2,357,750,no,0,531,542
1,143,865,no,0,552,553
2,151,499,no,0,343,343
3,191,134,no,0,143,133
3,63,249,no,0,235,235
1,159,616,no,0,451,453
2,218,401,no,0,342,343
2,158,368,no,0,343,343
3,167,353,no,0,334,333
1,139,366,no,0,352,354
5,280,599,no,0,415,422
3,397,169,no,0,231,232
3,564,562,no,0,421,431
5,420,402,no,0,322,322
4,146,772,no,0,525,523
5,393,213,no,0,223,222
4,289,662,no,0,423,422
1,59,679,no,0,454,455
1,125,133,no,0,152,154
6,267,473,no,0,315,312
3,430,725,no,0,421,432
1,62,466,no,0,353,355
1,19,200,no,0,255,255
7,192,395,no,0,315,313
16,1344,361,no,0,311,311
12,920,31,no,0,114,111
5,230,108,no,0,134,123
13,1068,227,no,0,212,211
4,336,1050,no,0,522,522
6,259,99,no,0,125,112
1,189,1047,no,0,551,553
3,119,156,no,0,235,234
1,30,732,no,0,455,455
2,248,401,no,0,342,342
1,14,367,no,0,355,355
1,35,151,no,0,254,255
5,491,946,no,0,513,521
27,3004,290,no,0,211,211
37,2084,77,no,0,112,111
15,476,763,no,0,513,511
5,550,375,no,0,321,321
18,1138,129,no,0,113,111
7,937,66,no,0,121,111
7,387,329,yes,20,223,212
1,49,1099,no,0,554,555
1,139,851,no,0,552,554
2,274,375,no,0,341,342
9,906,396,no,0,312,311
9,704,905,no,0,512,511
13,507,571,no,0,413,411
2,126,114,no,0,144,144
9,1018,347,no,0,312,311
4,182,37,no,0,135,123
2,159,865,no,0,533,543
1,189,746,no,0,451,453
1,59,716,no,0,454,455
2,183,375,no,0,343,343
4,244,144,no,0,224,222
1,143,143,no,0,251,253
5,1147,86,no,0,131,121
4,301,725,no,0,422,422
21,4854,263,no,0,211,211
6,718,522,no,0,412,411
5,463,256,no,0,222,221
4,396,387,no,0,322,322
4,343,235,no,0,223,222
1,69,710,no,0,453,455
2,176,39,no,0,143,143
9,852,207,no,0,213,211
1,125,983,no,0,552,554
11,1095,505,no,0,312,311
9,772,157,no,0,213,211
5,345,227,no,0,223,222
4,196,39,no,0,135,123
1,149,662,no,0,452,453
2,293,410,no,0,341,342
18,1056,882,no,0,511,511
8,486,511,no,0,314,311
5,240,196,no,0,224,223
5,315,227,no,0,224,222
1,62,872,no,0,554,555
1,224,863,no,0,551,553
1,99,679,no,0,453,454
3,177,603,no,0,424,433
1,103,248,no,0,252,254
18,1749,17,no,0,112,111
19,667,185,no,0,214,211
17,819,21,no,0,114,111
3,247,184,no,0,233,232
2,308,765,no,0,531,542
1,83,792,no,0,553,554
1,109,689,no,0,452,454
3,1027,441,no,0,331,331
1,39,562,no,0,455,455
1,239,80,no,0,151,153
4,556,380,no,0,321,321
6,549,129,no,0,123,111
5,217,248,no,0,225,223
3,308,86,no,0,142,132
1,215,147,no,0,251,253
6,802,11,no,0,121,111
9,448,224,no,0,215,212
2,228,973,no,0,532,543
4,244,182,no,0,224,222
2,205,525,no,0,432,443
3,113,779,no,0,525,534
1,39,420,no,0,354,355
1,19,329,no,0,255,255
15,475,379,no,0,314,311
1,272,826,no,0,551,552
3,147,170,no,0,234,233
3,168,10,no,0,143,133
17,3712,53,no,0,111,111
1,12,213,no,0,255,255
4,279,529,no,0,423,422
6,306,822,no,0,514,512
7,707,246,no,0,221,211
9,508,259,no,0,214,211
5,261,149,no,0,224,222
1,199,686,no,0,451,453
1,39,387,no,0,354,355
1,119,158,no,0,252,254
24,1314,123,no,0,113,111
46,4487,78,no,0,111,111
2,208,326,no,0,242,243
3,217,359,no,0,333,333
1,29,252,no,0,255,255
9,253,29,no,0,125,112
5,432,458,yes,40,322,322
4,378,1039,no,0,522,522
4,158,546,no,0,424,423
2,381,158,no,0,241,242
2,201,576,no,0,432,443
7,438,100,no,0,124,112
2,498,1089,no,0,531,541
1,99,743,yes,25,453,454
6,517,99,no,0,123,111
1,139,451,no,0,352,354
1,19,434,no,0,355,355
1,234,373,no,0,351,353
1,34,281,no,0,255,255
8,796,522,no,0,412,411
5,321,822,no,0,514,522
8,659,466,no,0,313,311
3,243,862,no,0,523,532
5,479,324,yes,80,222,221
1,89,539,no,0,453,454
2,354,471,no,0,341,342
1,89,463,no,0,353,354
7,568,24,no,0,123,111
4,526,686,no,0,421,421
1,369,673,no,0,451,452
1,144,18,no,0,152,153
36,1593,99,no,0,112,111
5,426,750,no,0,513,522
1,152,899,no,0,552,553
3,182,426,no,0,334,333
1,39,660,no,0,455,455
2,178,571,no,0,433,443
2,118,592,no,0,434,444
2,98,282,no,0,244,244
1,479,273,no,0,251,251
4,102,728,no,0,425,424
7,538,1053,no,0,513,511
1,309,246,no,0,251,252
6,590,385,no,0,313,311
1,44,840,no,0,554,555
7,342,193,no,0,223,212
1,94,394,no,0,353,354
4,682,106,no,0,131,121
64,3725,156,no,0,211,211
17,1464,36,no,0,113,111
2,177,665,no,0,433,443
1,159,396,no,0,351,353
5,135,455,no,0,325,324
1,209,911,no,0,551,553
1,35,864,no,0,555,555
1,69,801,no,0,554,555
1,89,620,no,0,453,454
1,94,21,no,0,153,154
25,960,752,no,0,511,511
1,29,679,no,0,455,455
5,95,137,no,0,135,124
4,190,81,yes,37,135,123
4,331,98,no,0,133,122
1,69,403,no,0,353,355
3,290,67,no,0,142,132
1,99,322,no,0,252,254
1,29,247,no,0,255,255
7,1081,389,no,0,312,311
11,874,148,no,0,213,211
17,1970,56,no,0,112,111
7,639,367,no,0,313,311
2,389,849,no,0,531,542
4,455,465,no,0,322,321
1,99,939,no,0,553,554
1,239,984,no,0,551,553
3,254,102,no,0,142,132
1,59,771,no,0,554,555
2,127,508,no,0,344,344
1,19,529,no,0,455,455
1,69,232,no,0,253,255
1,39,214,no,0,254,255
1,94,106,no,0,153,154
1,104,31,no,0,152,154
18,1170,8,no,0,113,111
2,134,758,no,0,534,544
2,126,575,no,0,434,444
3,180,756,no,0,524,533
13,597,60,no,0,115,111
5,766,268,no,0,221,221
1,39,743,no,0,455,455
3,157,590,no,0,424,433
20,1184,13,yes,115,113,111
13,786,364,no,0,312,311
9,282,157,no,0,215,212
6,189,1109,no,0,515,513
9,418,70,yes,25,124,112
10,996,1050,no,0,511,511
7,427,3,no,0,124,112
7,567,949,yes,165,512,511
8,360,661,no,0,414,412
4,536,200,no,0,222,221
2,65,753,yes,29,535,545
4,1197,751,no,0,521,521
5,287,358,no,0,323,322
5,406,774,no,0,514,522
3,177,329,no,0,234,233
2,298,739,no,0,431,442
2,313,395,no,0,341,342
1,119,892,yes,150,552,554
4,390,394,no,0,322,322
2,52,137,no,0,145,145
1,554,680,no,0,451,451
1,29,662,no,0,455,455
1,61,627,no,0,453,455
5,411,533,no,0,414,422
1,99,548,no,0,453,454
1,35,505,yes,100,355,355
1,157,499,no,0,351,353
3,271,53,no,0,142,132
3,133,238,no,0,234,234
3,258,253,no,0,232,232
1,323,402,no,0,351,352
2,272,317,no,0,241,242
5,1147,51,no,0,131,121
1,29,185,no,0,255,255
14,916,32,no,0,114,111
2,101,1107,no,0,535,544
2,57,695,no,0,435,445
3,236,750,no,0,523,533
2,345,305,no,0,241,242
3,207,718,no,0,424,433
3,135,753,no,0,525,534
2,197,799,no,0,532,543
1,129,1040,no,0,552,554
1,119,1033,no,0,552,554
4,342,724,no,0,422,422
1,29,795,no,0,555,555
1,99,674,no,0,453,454
1,629,631,no,0,451,451
1,59,613,no,0,454,455
1,29,543,no,0,455,455
2,238,134,no,0,142,143
2,128,296,no,0,244,244
1,53,108,no,0,154,155
1,264,72,no,0,151,152
30,2317,259,no,0,211,211
3,442,553,no,0,421,432
1,49,312,no,0,254,255
2,150,1075,no,0,533,543
2,133,732,no,0,433,444
2,62,403,no,0,345,345
2,154,119,no,0,144,143
1,109,168,no,0,252,254
1,124,798,no,0,552,554
1,79,471,no,0,353,354
2,128,408,no,0,344,344
19,1042,65,no,0,114,111
4,361,683,no,0,422,422
5,238,156,no,0,224,223
2,394,841,no,0,531,542
3,52,280,no,0,235,235
1,126,1108,no,0,552,554
3,278,157,no,0,232,232
3,33,946,no,0,525,535
3,268,147,no,0,232,232
1,49,722,no,0,454,455
1,59,351,no,0,354,355
1,119,308,no,0,252,254
27,2614,17,no,0,111,111
6,862,335,no,0,221,211
4,463,2,no,0,132,121
6,224,501,no,0,315,313
7,542,185,yes,130,222,211
6,944,22,no,0,121,111
2,329,722,no,0,431,442
1,125,849,no,0,552,554
1,229,445,no,0,351,353
1,115,135,no,0,152,154
15,1261,51,no,0,113,111
2,325,611,no,0,431,442
3,132,690,yes,35,425,434
1,125,520,no,0,452,454
5,493,1092,no,0,513,521
9,700,665,no,0,412,411
13,1683,200,no,0,211,211
5,624,21,no,0,131,121
3,183,760,no,0,524,533
1,119,905,no,0,552,554
7,520,249,no,0,222,211
3,597,219,no,0,231,231
3,265,77,no,0,142,132
1,99,582,no,0,453,454
1,53,522,no,0,454,455
1,109,420,no,0,352,354
1,187,297,no,0,251,253
1,19,74,no,0,155,155
1,59,49,no,0,154,155
1,59,46,no,0,154,155
1,39,571,no,0,455,455
7,302,981,no,0,514,512
3,191,1106,no,0,524,533
16,1066,74,no,0,113,111
11,1019,112,no,0,114,111
3,284,359,no,0,332,332
6,436,39,no,0,124,112
8,1296,221,no,0,212,211
9,1592,353,no,0,311,311
2,52,424,no,0,345,345
3,392,185,no,0,231,232
1,759,323,no,0,251,251
1,150,226,no,0,251,253
2,438,613,no,0,431,442
39,3428,67,no,0,111,111
18,1022,67,no,0,114,111
7,312,275,no,0,224,212
3,125,525,no,0,425,434
10,789,590,no,0,412,411
2,111,16,no,0,144,144
1,119,753,no,0,552,554
1,169,718,no,0,451,453
2,398,436,no,0,341,342
3,327,203,no,0,232,232
1,35,381,no,0,355,355
18,1023,67,no,0,114,111
15,859,477,no,0,312,311
12,497,760,no,0,513,511
3,44,522,no,0,425,435
2,358,416,no,0,341,342
5,291,723,no,0,415,422
11,1170,101,no,0,113,111
7,202,108,no,0,125,113
4,259,480,no,0,324,322
1,109,1093,no,0,553,554
1,134,830,no,0,552,554
2,218,394,no,0,342,343
3,542,697,no,0,421,431
1,244,739,no,0,451,452
5,489,1,no,0,132,121
1,39,400,no,0,354,355
1,137,571,no,0,452,454
3,495,137,no,0,141,131
3,696,18,no,0,141,131
3,143,284,no,0,234,233
3,207,57,yes,53,143,133
2,275,270,no,0,241,242
1,64,256,no,0,253,255
4,380,11,no,0,133,122
2,71,438,no,0,345,345
1,154,324,no,0,251,253
22,1008,60,no,0,114,111
3,146,387,no,0,334,333
2,533,617,no,0,431,441
12,653,109,no,0,115,111
2,172,970,no,0,533,543
6,278,683,no,0,415,412
5,331,18,yes,96,133,122
7,686,22,no,0,122,111
6,355,577,no,0,414,412
1,89,1113,no,0,553,554
8,498,93,no,0,123,111
1,119,939,no,0,552,554
1,103,869,no,0,553,554
2,242,14,no,0,142,142
1,169,815,no,0,551,553
7,493,123,no,0,123,111
2,83,382,no,0,345,344
2,913,365,no,0,341,341
2,338,60,no,0,141,142
1,159,576,no,0,451,453
1,19,562,no,0,455,455
1,35,519,no,0,455,455
4,177,388,no,0,325,323
2,203,366,no,0,342,343
1,49,268,no,0,254,255
1,24,266,no,0,255,255
3,227,170,no,0,233,233
1,429,218,no,0,251,252
2,287,123,no,0,142,142
1,77,116,no,0,153,154
2,288,21,no,0,142,142
1,549,30,no,0,151,151
16,1528,541,no,0,411,411
4,225,484,no,0,324,323
12,1376,233,no,0,212,211
31,3049,884,no,0,511,511
2,158,991,no,0,533,543
4,520,268,no,0,222,221
3,457,666,no,0,421,431
12,2712,78,no,0,111,111
1,149,910,no,0,552,553
1,39,784,no,0,555,555
6,359,200,no,0,223,212
6,190,123,no,0,125,113
2,76,290,no,0,245,244
1,234,596,no,0,451,453
1,125,518,no,0,452,454
2,79,281,no,0,245,244
12,318,884,no,0,514,512
3,82,1046,no,0,525,534
4,328,70,no,0,133,122
5,455,582,no,0,413,421
9,425,547,no,0,414,412
2,113,378,no,0,344,344
4,309,114,no,0,133,122
5,469,158,no,0,222,221
3,449,417,no,0,331,331
2,18,310,no,0,245,245
1,179,1012,no,0,551,553
5,399,18,no,0,132,122
2,303,198,no,0,241,242
1,136,679,no,0,452,454
1,119,595,no,0,452,454
1,99,532,no,0,453,454
1,26,494,no,0,355,355
1,39,329,no,0,254,255
1,82,248,no,0,253,254
1,79,168,no,0,253,254
5,375,469,no,0,322,322
2,73,1016,no,0,535,545
2,198,717,no,0,432,443
4,385,183,yes,230,223,222
2,86,36,no,0,145,144
1,69,742,no,0,453,455
1,39,648,no,0,455,455
1,79,184,no,0,253,254
2,161,507,no,0,343,343
5,312,568,no,0,415,422
2,78,15,no,0,145,144
9,713,234,no,0,214,211
4,820,317,no,0,221,221
2,68,1,no,0,145,145
1,9,219,no,0,255,255
2,228,91,no,0,142,143
2,46,753,no,0,535,545
6,185,725,no,0,415,413
14,758,185,no,0,213,211
2,157,833,no,0,533,543
4,461,848,no,0,521,521
1,59,912,no,0,554,555
1,47,885,no,0,554,555
4,300,38,no,0,133,122
1,189,429,no,0,351,353
11,974,353,no,0,312,311
1,444,644,no,0,451,452
18,1173,270,no,0,212,211
2,827,767,no,0,531,541
2,193,422,no,0,342,343
3,197,430,no,0,333,333
7,1241,129,no,0,121,111
6,380,50,no,0,124,112
2,113,295,no,0,244,244
7,753,1005,no,0,512,511
3,182,277,no,0,234,233
1,39,674,no,0,455,455
2,241,378,no,0,342,342
1,19,224,no,0,255,255
13,1314,592,no,0,411,411
2,109,169,no,0,244,244
17,1480,21,no,0,112,111
6,711,1089,no,0,512,511
3,381,840,no,0,522,532
7,945,633,no,0,411,411
1,154,1096,no,0,552,553
2,184,554,no,0,432,443
1,69,676,no,0,453,455
1,13,504,no,0,355,355
3,370,361,no,0,332,332
4,452,7,no,0,132,121
1,284,395,no,0,351,352
1,19,358,no,0,355,355
1,39,119,no,0,155,155
1,99,170,no,0,252,254
1,39,74,no,0,155,155
19,3368,17,no,0,111,111
16,1442,182,no,0,212,211
